order_date,region,state,city,category,sub_category,product_name,customer_id,segment,sales,profit,quantity,discount,profit_status
2016-10-04,East,Rhode Island,Providence,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,DR-12940,Home Office,5399.91,2591.96,9.00,0.00,Profit
2016-10-04,East,Rhode Island,Providence,Office Supplies,Storage,Letter Size File,DR-12940,Home Office,119.10,34.54,3.00,0.00,Profit
2015-11-27,East,Massachusetts,Everett,Office Supplies,Paper,Xerox 1977,MA-17560,Home Office,40.08,19.24,6.00,0.00,Profit
2015-11-27,East,Massachusetts,Everett,Office Supplies,Paper,Xerox 1884,MA-17560,Home Office,59.94,28.17,3.00,0.00,Profit
2015-11-27,East,Massachusetts,Everett,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,MA-17560,Home Office,259.98,88.39,2.00,0.00,Profit
2015-11-27,East,Massachusetts,Everett,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",MA-17560,Home Office,170.98,32.49,1.00,0.00,Profit
2015-11-27,East,Massachusetts,Everett,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",MA-17560,Home Office,38.97,4.68,3.00,0.00,Profit
2015-11-27,East,Massachusetts,Everett,Office Supplies,Paper,Xerox 197,MA-17560,Home Office,154.90,69.71,5.00,0.00,Profit
2015-11-27,East,Massachusetts,Everett,Furniture,Tables,Hon Non-Folding Utility Tables,MA-17560,Home Office,446.07,0.00,4.00,0.30,Loss
2017-05-06,West,California,Rancho Cucamonga,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,TS-21655,Consumer,152.94,41.29,3.00,0.00,Profit
2014-10-08,South,North Carolina,Charlotte,Technology,Accessories,Maxell 74 Minute CDR; 10/Pack,JG-15115,Consumer,23.47,4.99,3.00,0.20,Profit
2014-12-31,East,Rhode Island,Providence,Office Supplies,Paper,Xerox 1917,KM-16375,Home Office,195.64,91.95,4.00,0.00,Profit
2014-12-31,East,Rhode Island,Providence,Office Supplies,Paper,Xerox 1970,KM-16375,Home Office,14.94,7.02,3.00,0.00,Profit
2014-12-31,East,Rhode Island,Providence,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,KM-16375,Home Office,1687.80,742.63,4.00,0.00,Profit
2014-12-31,East,Rhode Island,Providence,Furniture,Bookcases,Sauder Inglewood Library Bookcases,KM-16375,Home Office,341.96,78.65,2.00,0.00,Profit
2014-12-31,East,Rhode Island,Providence,Furniture,Chairs,Global Fabric Manager's Chair; Dark Gray,KM-16375,Home Office,605.88,151.47,6.00,0.00,Profit
2015-04-28,Central,Michigan,Midland,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,SD-20485,Home Office,186.73,41.50,1.00,0.10,Profit
2015-04-28,Central,Michigan,Midland,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,SD-20485,Home Office,3812.97,1906.49,3.00,0.00,Profit
2015-02-14,East,New York,Rochester,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder; 5 1/2"" x 8 1/2""",TT-21070,Consumer,26.42,9.58,9.00,0.20,Profit
2015-02-14,East,New York,Rochester,Technology,Phones,Samsung Galaxy S4,TT-21070,Consumer,625.99,187.80,1.00,0.00,Profit
2016-11-25,Central,Michigan,Jackson,Furniture,Tables,Chromcraft Round Conference Tables,BB-11545,Corporate,1568.61,329.41,9.00,0.00,Profit
2016-11-25,Central,Michigan,Jackson,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,BB-11545,Corporate,17.30,8.30,1.00,0.00,Profit
2016-11-25,Central,Michigan,Jackson,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,BB-11545,Corporate,160.00,62.40,8.00,0.00,Profit
2017-07-15,South,Virginia,Suffolk,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,RS-19420,Corporate,179.94,50.38,3.00,0.00,Profit
2017-07-15,South,Virginia,Suffolk,Furniture,Tables,Hon 5100 Series Wood Tables,RS-19420,Corporate,872.94,157.13,3.00,0.00,Profit
2017-07-15,South,Virginia,Suffolk,Office Supplies,Paper,Xerox 1999,RS-19420,Corporate,12.96,6.22,2.00,0.00,Profit
2014-12-29,West,California,Brentwood,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,AI-10855,Consumer,88.80,44.40,6.00,0.00,Profit
2014-12-29,West,California,Brentwood,Technology,Phones,HTC One,AI-10855,Consumer,319.97,36.00,4.00,0.20,Profit
2016-03-22,West,Washington,Seattle,Furniture,Chairs,Global Stack Chair with Arms; Black,MC-17275,Consumer,167.89,14.69,7.00,0.20,Profit
2017-07-02,Central,Texas,Houston,Office Supplies,Paper,White Dual Perf Computer Printout Paper; 2700 Sheets; 1 Part; Heavyweight; 20 lbs.; 14 7/8 x 11,AH-10120,Home Office,163.96,59.44,5.00,0.20,Profit
2017-07-02,Central,Texas,Houston,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,AH-10120,Home Office,5.23,-8.11,4.00,0.80,Loss
2017-12-14,East,Massachusetts,Lawrence,Technology,Copiers,Canon PC1080F Personal Copier,BF-11170,Home Office,1199.98,467.99,2.00,0.00,Profit
2017-12-14,East,Massachusetts,Lawrence,Office Supplies,Storage,Safco Industrial Shelving,BF-11170,Home Office,73.85,2.22,1.00,0.00,Profit
2017-12-14,East,Massachusetts,Lawrence,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,BF-11170,Home Office,25.71,6.68,3.00,0.00,Profit
2017-12-14,East,Massachusetts,Lawrence,Office Supplies,Fasteners,"Acco Banker's Clasps; 5 3/4""-Long",BF-11170,Home Office,17.28,8.12,6.00,0.00,Profit
2017-12-14,East,Massachusetts,Lawrence,Furniture,Tables,Bretford Rectangular Conference Table Tops,BF-11170,Home Office,526.58,-52.66,2.00,0.30,Loss
2016-08-26,Central,Michigan,Detroit,Office Supplies,Paper,Xerox 1950,AA-10480,Consumer,11.56,5.66,2.00,0.00,Profit
2016-08-26,Central,Michigan,Detroit,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,AA-10480,Consumer,209.97,58.79,3.00,0.00,Profit
2016-08-26,Central,Michigan,Detroit,Furniture,Tables,Hon 4060 Series Tables,AA-10480,Consumer,447.84,98.52,4.00,0.00,Profit
2016-08-26,Central,Michigan,Detroit,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,AA-10480,Consumer,479.97,163.19,3.00,0.00,Profit
2016-08-26,Central,Michigan,Detroit,Office Supplies,Art,Newell 335,AA-10480,Consumer,8.64,2.51,3.00,0.00,Profit
2017-10-15,West,Utah,Orem,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,SV-20815,Corporate,11.68,4.20,2.00,0.00,Profit
2014-10-25,East,Pennsylvania,Philadelphia,Technology,Accessories,Memorex 25GB 6X Branded Blu-Ray Recordable Disc; 15/Pack,EH-14185,Consumer,40.78,0.51,3.00,0.20,Profit
2014-10-25,East,Pennsylvania,Philadelphia,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements; 9/16"" Spine; Black",EH-14185,Consumer,13.70,-9.59,3.00,0.70,Loss
2015-04-02,West,Arizona,Mesa,Technology,Phones,Samsung HM1900 Bluetooth Headset,JL-15850,Consumer,87.80,32.93,5.00,0.20,Profit
2017-10-28,South,North Carolina,Fayetteville,Furniture,Furnishings,"Computer Room Manger; 14""",JM-15250,Consumer,77.95,15.59,3.00,0.20,Profit
2017-10-28,South,North Carolina,Fayetteville,Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin; 34w x 5-1/4d x 20-1/2h,JM-15250,Consumer,147.18,-29.44,2.00,0.20,Loss
2017-10-28,South,North Carolina,Fayetteville,Office Supplies,Paper,Xerox 1936,JM-15250,Consumer,47.95,16.18,3.00,0.20,Profit
2014-12-05,West,California,Los Angeles,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,JB-15925,Consumer,250.26,72.58,6.00,0.00,Profit
2017-11-03,East,Pennsylvania,Philadelphia,Technology,Accessories,Memorex 25GB 6X Branded Blu-Ray Recordable Disc; 15/Pack,PB-19105,Consumer,40.78,0.51,3.00,0.20,Profit
2015-01-06,West,Colorado,Colorado Springs,Office Supplies,Paper,"It's Hot Message Books with Stickers; 2 3/4"" x 5""",SP-20620,Corporate,29.60,9.25,5.00,0.20,Profit
2015-01-06,West,Colorado,Colorado Springs,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,SP-20620,Corporate,1.94,-1.36,2.00,0.70,Loss
2017-09-09,West,California,Los Angeles,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,MC-17605,Corporate,159.96,51.19,4.00,0.00,Profit
2015-01-05,East,New York,New York City,Office Supplies,Art,Newell 34,BG-11695,Corporate,59.52,15.48,3.00,0.00,Profit
2015-01-05,East,New York,New York City,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",BG-11695,Corporate,17.48,8.22,2.00,0.00,Profit
2015-01-05,East,New York,New York City,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,BG-11695,Corporate,13.17,4.61,2.00,0.20,Profit
2017-04-16,West,California,San Francisco,Office Supplies,Appliances,Hoover Commercial SteamVac,JO-15550,Home Office,40.74,12.22,3.00,0.00,Profit
2015-09-10,Central,Texas,Austin,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,AR-10345,Corporate,179.89,-2.57,1.00,0.30,Loss
2016-09-25,East,Ohio,Cleveland,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,TS-21505,Consumer,286.26,17.89,1.00,0.20,Profit
2016-09-25,East,Ohio,Cleveland,Office Supplies,Storage,Eldon Gobal File Keepers,TS-21505,Consumer,24.22,-4.84,2.00,0.20,Loss
2016-09-25,East,Ohio,Cleveland,Office Supplies,Storage,SAFCO Commercial Wire Shelving; Black,TS-21505,Consumer,331.54,-82.88,3.00,0.20,Loss
2015-03-16,East,New York,New York City,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,JK-15640,Home Office,17.52,6.31,3.00,0.00,Profit
2016-11-26,Central,Texas,El Paso,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,GA-14515,Consumer,17.86,4.24,4.00,0.20,Profit
2016-09-26,South,Florida,Tallahassee,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),TN-21040,Home Office,431.98,-75.60,3.00,0.20,Loss
2017-06-13,West,Washington,Seattle,Furniture,Chairs,Global Wood Trimmed Manager's Task Chair; Khaki,TW-21025,Home Office,291.14,-25.47,4.00,0.20,Loss
2017-09-18,Central,Texas,Dallas,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,PA-19060,Home Office,114.85,35.89,4.00,0.20,Profit
2017-06-02,Central,Texas,Houston,Office Supplies,Paper,Xerox 1977,JD-15790,Consumer,10.69,3.74,2.00,0.20,Profit
2016-05-15,East,Ohio,Springfield,Office Supplies,Paper,TOPS Voice Message Log Book; Flash Format,MN-17935,Consumer,15.23,5.52,4.00,0.20,Profit
2017-09-15,West,Washington,Seattle,Office Supplies,Art,BIC Brite Liner Highlighters,GM-14500,Consumer,12.42,5.22,3.00,0.00,Profit
2016-08-22,West,Washington,Seattle,Office Supplies,Paper,Xerox 202,DG-13300,Corporate,19.44,9.33,3.00,0.00,Profit
2014-05-30,East,New York,New York City,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,JG-15160,Consumer,70.37,26.39,4.00,0.20,Profit
2017-12-18,South,North Carolina,Charlotte,Office Supplies,Art,Newell 310,AG-10330,Consumer,12.67,1.43,9.00,0.20,Profit
2017-07-30,East,Maryland,Baltimore,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,JF-15355,Consumer,89.95,43.18,5.00,0.00,Profit
2014-11-21,West,California,San Francisco,Office Supplies,Paper,Tops Wirebound Message Log Books,SC-20680,Home Office,6.58,3.03,2.00,0.00,Profit
2014-11-21,West,California,San Francisco,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,SC-20680,Home Office,94.99,28.50,1.00,0.00,Profit
2015-09-24,West,Arizona,Tucson,Technology,Phones,Samsung HM1900 Bluetooth Headset,CM-11935,Consumer,35.12,13.17,2.00,0.20,Profit
2017-08-20,West,California,Los Angeles,Office Supplies,Paper,Xerox 203,KT-16480,Consumer,25.92,12.44,4.00,0.00,Profit
2016-06-17,East,Connecticut,Waterbury,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,CP-12340,Corporate,7.96,3.74,2.00,0.00,Profit
2016-06-17,East,Connecticut,Waterbury,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,CP-12340,Corporate,566.97,153.08,3.00,0.00,Profit
2016-06-17,East,Connecticut,Waterbury,Office Supplies,Art,Newell 35,CP-12340,Corporate,9.84,2.85,3.00,0.00,Profit
2015-12-19,Central,Illinois,Chicago,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,EK-13795,Home Office,25.49,4.78,2.00,0.20,Profit
2015-05-31,East,New York,Long Beach,Office Supplies,Fasteners,Bagged Rubber Bands,CW-11905,Home Office,7.56,0.30,6.00,0.00,Profit
2015-06-18,South,Virginia,Arlington,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",KH-16510,Consumer,60.84,19.47,3.00,0.00,Profit
2015-06-18,South,Virginia,Arlington,Office Supplies,Storage,Tennsco Double-Tier Lockers,KH-16510,Consumer,450.04,58.51,2.00,0.00,Profit
2015-06-18,South,Virginia,Arlington,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,KH-16510,Consumer,34.60,16.61,2.00,0.00,Profit
2015-06-18,South,Virginia,Arlington,Technology,Phones,Cisco SPA301,KH-16510,Consumer,467.97,140.39,3.00,0.00,Profit
2015-06-18,South,Virginia,Arlington,Office Supplies,Binders,JM Magazine Binder,KH-16510,Consumer,33.02,15.85,2.00,0.00,Profit
2015-11-30,South,North Carolina,Jacksonville,Furniture,Furnishings,Dana Swing-Arm Lamps,AB-10600,Corporate,17.09,1.07,2.00,0.20,Profit
2015-12-21,East,Ohio,Columbus,Office Supplies,Art,OIC #2 Pencils; Medium Soft,AH-10075,Corporate,3.01,0.34,2.00,0.20,Profit
2017-11-17,South,North Carolina,Charlotte,Office Supplies,Paper,Xerox 1938,CK-12595,Consumer,268.24,93.88,7.00,0.20,Profit
2017-11-17,South,North Carolina,Charlotte,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,CK-12595,Consumer,431.16,107.79,5.00,0.20,Profit
2017-11-13,East,New York,Buffalo,Technology,Phones,LF Elite 3D Dazzle Designer Hard Case Cover; Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite,SP-20620,Corporate,43.60,12.21,4.00,0.00,Profit
2017-11-13,East,New York,Buffalo,Furniture,Furnishings,Deflect-o EconoMat Nonstudded; No Bevel Mat,SP-20620,Corporate,154.95,30.99,3.00,0.00,Profit
2016-10-24,Central,Texas,Houston,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11""; Ream",JP-15460,Corporate,15.55,5.44,3.00,0.20,Profit
2014-12-06,South,Tennessee,Memphis,Office Supplies,Paper,Xerox 1909,BG-11035,Consumer,42.21,13.72,2.00,0.20,Profit
2017-12-03,Central,Texas,Plano,Office Supplies,Paper,Xerox 1998,CC-12550,Consumer,10.37,3.63,2.00,0.20,Profit
2017-09-26,West,Oregon,Salem,Office Supplies,Art,Prang Drawing Pencil Set,SL-20155,Home Office,2.22,0.56,1.00,0.20,Profit
2015-02-03,South,Georgia,Columbus,Office Supplies,Envelopes,Staple envelope,FO-14305,Consumer,74.52,35.02,9.00,0.00,Profit
2017-08-12,East,Maryland,Columbia,Office Supplies,Art,Newell 312,BB-11545,Corporate,17.52,5.26,3.00,0.00,Profit
2017-08-12,East,Maryland,Columbia,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,BB-11545,Corporate,1779.90,373.78,5.00,0.00,Profit
2017-08-12,East,Maryland,Columbia,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,BB-11545,Corporate,219.90,59.37,5.00,0.00,Profit
2015-08-24,West,Oregon,Portland,Office Supplies,Art,Premium Writing Pencils; Soft; #2 by Central Association for the Blind,DO-13435,Consumer,7.15,0.72,3.00,0.20,Profit
2017-11-12,South,Florida,Tallahassee,Office Supplies,Paper,Xerox 1968,LB-16735,Consumer,26.72,9.35,5.00,0.20,Profit
2016-08-01,West,California,Riverside,Technology,Phones,Apple iPhone 5,TS-21205,Corporate,1039.73,90.98,2.00,0.20,Profit
2016-08-01,West,California,Riverside,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,TS-21205,Corporate,45.96,13.79,2.00,0.00,Profit
2016-11-25,East,Ohio,Lancaster,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,CS-12505,Consumer,456.59,-304.39,2.00,0.70,Loss
2016-11-25,East,Ohio,Lancaster,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,CS-12505,Consumer,4499.99,-6599.98,5.00,0.70,Loss
2016-11-25,East,Ohio,Lancaster,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,CS-12505,Consumer,59.98,12.00,3.00,0.20,Profit
2016-04-13,West,California,San Francisco,Office Supplies,Envelopes,Poly String Tie Envelopes,SP-20920,Consumer,6.12,2.88,3.00,0.00,Profit
2014-12-27,West,California,Moreno Valley,Office Supplies,Appliances,Staple holder,CD-12790,Home Office,10.98,2.96,1.00,0.00,Profit
2014-12-27,West,California,Moreno Valley,Office Supplies,Fasteners,Staples,CD-12790,Home Office,7.86,3.62,3.00,0.00,Profit
2014-12-27,West,California,Moreno Valley,Office Supplies,Storage,Advantus Rolling Storage Box,CD-12790,Home Office,51.45,13.89,3.00,0.00,Profit
2014-12-27,West,California,Moreno Valley,Office Supplies,Binders,GBC VeloBind Cover Sets,CD-12790,Home Office,37.06,13.90,3.00,0.20,Profit
2016-04-18,South,Virginia,Chesapeake,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,RF-19840,Consumer,203.92,55.06,4.00,0.00,Profit
2016-04-18,South,Virginia,Chesapeake,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest; 2"" x 6.5"" x 2.5""; Black",RF-19840,Consumer,29.56,7.98,4.00,0.00,Profit
2015-03-08,Central,Illinois,Chicago,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,FO-14305,Consumer,8.57,-14.57,3.00,0.80,Loss
2016-11-04,South,North Carolina,Charlotte,Office Supplies,Storage,Eldon Portable Mobile Manager,ER-13855,Corporate,45.25,3.96,2.00,0.20,Profit
2016-11-04,South,North Carolina,Charlotte,Furniture,Tables,BPI Conference Tables,ER-13855,Corporate,876.30,-292.10,10.00,0.40,Loss
2016-11-04,South,North Carolina,Charlotte,Office Supplies,Supplies,Premier Electric Letter Opener,ER-13855,Corporate,185.38,-34.76,2.00,0.20,Loss
2014-11-29,East,New York,New York City,Office Supplies,Labels,Avery 485,PB-19150,Consumer,25.06,11.78,2.00,0.00,Profit
2016-05-17,Central,Illinois,Chicago,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",LW-17215,Consumer,2.89,-4.77,1.00,0.80,Loss
2016-05-17,Central,Illinois,Chicago,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,LW-17215,Consumer,7.90,2.47,3.00,0.20,Profit
2016-05-17,Central,Illinois,Chicago,Furniture,Furnishings,Flat Face Poster Frame,LW-17215,Consumer,22.61,-10.17,3.00,0.60,Loss
2016-05-17,Central,Illinois,Chicago,Office Supplies,Paper,Wirebound Message Books; Four 2 3/4 x 5 Forms per Page; 200 Sets per Book,LW-17215,Consumer,30.53,9.54,8.00,0.20,Profit
2017-09-19,East,Pennsylvania,Philadelphia,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks; Dark Blue; 9 1/2"" X 11""",FG-14260,Home Office,4.84,-3.39,3.00,0.70,Loss
2016-12-19,Central,Illinois,Chicago,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,BP-11050,Corporate,1.80,-2.88,5.00,0.80,Loss
2017-10-12,Central,Texas,Dallas,Technology,Accessories,Logitech Wireless Touch Keyboard K400,SP-20860,Corporate,39.98,-1.50,2.00,0.20,Loss
2015-12-12,West,Nevada,Las Vegas,Office Supplies,Paper,Xerox 1930,JD-15895,Corporate,32.40,15.88,5.00,0.00,Profit
2015-12-12,West,Nevada,Las Vegas,Office Supplies,Paper,Xerox 1916,JD-15895,Corporate,97.88,48.94,2.00,0.00,Profit
2015-07-12,Central,Texas,Amarillo,Technology,Phones,Vtech CS6719,FM-14380,Consumer,307.17,30.72,4.00,0.20,Profit
2015-10-02,East,Connecticut,Middletown,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks; Dark Blue; 14 7/8"" X 11""",MP-17965,Corporate,26.90,13.18,5.00,0.00,Profit
2017-03-24,East,New York,New York City,Office Supplies,Envelopes,#10 White Business Envelopes;4 1/8 x 9 1/2,HR-14830,Corporate,47.01,22.09,3.00,0.00,Profit
2017-03-24,East,New York,New York City,Technology,Phones,Samsung Galaxy S4 Mini,HR-14830,Corporate,469.99,136.30,1.00,0.00,Profit
2017-03-24,East,New York,New York City,Furniture,Chairs,Global Deluxe Steno Chair,HR-14830,Corporate,207.85,2.31,3.00,0.10,Profit
2017-06-01,East,Pennsylvania,Philadelphia,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving; 5 Shelves; 24"" Deep; Sand",BW-11065,Consumer,324.74,-77.13,3.00,0.20,Loss
2014-03-24,West,California,Fresno,Furniture,Furnishings,DAX Contemporary Wood Frame with Silver Metal Mat; Desktop; 11 x 14 Size,MS-17710,Consumer,40.48,14.57,2.00,0.00,Profit
2015-09-22,South,Tennessee,Franklin,Office Supplies,Labels,Avery 510,SJ-20125,Home Office,12.00,4.20,4.00,0.20,Profit
2015-09-22,South,Tennessee,Franklin,Office Supplies,Storage,Tennsco Double-Tier Lockers,SJ-20125,Home Office,720.06,-63.01,4.00,0.20,Loss
2015-09-22,South,Tennessee,Franklin,Office Supplies,Storage,"Safco Wire Cube Shelving System; For Use as 4 or 5 14"" Cubes; Black",SJ-20125,Home Office,25.42,-4.77,1.00,0.20,Loss
2015-09-22,South,Tennessee,Franklin,Office Supplies,Art,Newell 310,SJ-20125,Home Office,2.82,0.32,2.00,0.20,Profit
2015-09-22,South,Tennessee,Franklin,Office Supplies,Binders,"Pressboard Data Binder; Crimson; 12"" X 8 1/2""",SJ-20125,Home Office,3.20,-2.56,2.00,0.70,Loss
2016-01-08,South,North Carolina,Raleigh,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder; White; 3""",VS-21820,Consumer,30.83,-24.66,7.00,0.70,Loss
2016-01-08,South,North Carolina,Raleigh,Office Supplies,Art,Newell 319,VS-21820,Consumer,47.62,5.95,3.00,0.20,Profit
2016-01-08,South,North Carolina,Raleigh,Technology,Phones,Avaya 5410 Digital phone,VS-21820,Consumer,108.78,10.88,2.00,0.20,Profit
2016-02-14,East,Maryland,Clinton,Office Supplies,Paper,Wirebound Message Books; Four 2 3/4 x 5 Forms per Page; 200 Sets per Book,DK-13090,Consumer,4.77,2.15,1.00,0.00,Profit
2016-02-14,East,Maryland,Clinton,Office Supplies,Art,Economy #2 Pencils,DK-13090,Consumer,7.98,2.07,3.00,0.00,Profit
2016-02-14,East,Maryland,Clinton,Furniture,Tables,Bevis Boat-Shaped Conference Table,DK-13090,Consumer,550.43,-47.18,3.00,0.30,Loss
2016-02-14,East,Maryland,Clinton,Furniture,Furnishings,Regeneration Desk Collection,DK-13090,Consumer,10.56,4.65,6.00,0.00,Profit
2017-06-08,West,California,Los Angeles,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase; Royale Cherry Finish,MG-17680,Home Office,1497.67,140.96,2.00,0.15,Profit
2017-06-08,West,California,Los Angeles,Technology,Phones,Shocksock Galaxy S4 Armband,MG-17680,Home Office,17.52,-3.50,2.00,0.20,Loss
2016-10-21,West,Nevada,North Las Vegas,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,DP-13390,Home Office,113.22,29.44,3.00,0.00,Profit
2016-10-21,West,Nevada,North Las Vegas,Office Supplies,Paper,Xerox 193,DP-13390,Home Office,35.88,17.58,6.00,0.00,Profit
2016-10-21,West,Nevada,North Las Vegas,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,DP-13390,Home Office,4535.98,1644.29,3.00,0.20,Profit
2017-01-26,West,California,San Francisco,Office Supplies,Fasteners,Binder Clips by OIC,CJ-12010,Consumer,11.84,5.68,8.00,0.00,Profit
2017-12-08,East,Rhode Island,Cranston,Office Supplies,Storage,Recycled Data-Pak for Archival Bound Computer Printouts; 12-1/2 x 12-1/2 x 16,CW-11905,Home Office,592.74,160.04,6.00,0.00,Profit
2016-10-21,South,Tennessee,Jackson,Office Supplies,Storage,Tenex Personal Filing Tote With Secure Closure Lid; Black/Frost,GW-14605,Consumer,111.67,6.98,9.00,0.20,Profit
2014-08-26,East,Delaware,Newark,Office Supplies,Art,Newell 340,PP-18955,Home Office,8.64,2.51,3.00,0.00,Profit
2014-08-26,East,Delaware,Newark,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,PP-18955,Home Office,149.97,52.49,3.00,0.00,Profit
2014-05-16,West,California,Los Angeles,Furniture,Chairs,Iceberg Nesting Folding Chair; 19w x 6d x 43h,PW-19030,Corporate,232.88,17.47,5.00,0.20,Profit
2015-02-03,East,New York,Rome,Furniture,Chairs,Global Fabric Manager's Chair; Dark Gray,PW-19030,Corporate,90.88,15.15,1.00,0.10,Profit
2017-10-31,Central,Illinois,Chicago,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,CY-12745,Corporate,508.77,38.16,4.00,0.20,Profit
2017-10-31,Central,Illinois,Chicago,Office Supplies,Envelopes,#10 Gummed Flap White Envelopes; 100/Box,CY-12745,Corporate,9.91,3.22,3.00,0.20,Profit
2015-04-26,West,California,San Diego,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,BW-11110,Corporate,63.94,6.39,3.00,0.20,Profit
2015-04-26,West,California,San Diego,Office Supplies,Art,Newell 345,BW-11110,Corporate,59.52,15.48,3.00,0.00,Profit
2015-04-26,West,California,San Diego,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,BW-11110,Corporate,311.98,39.00,3.00,0.20,Profit
2015-04-26,West,California,San Diego,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,BW-11110,Corporate,50.35,17.62,3.00,0.20,Profit
2016-05-09,Central,Texas,Houston,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,MB-18085,Consumer,19.14,1.91,2.00,0.20,Profit
2015-01-24,South,Florida,West Palm Beach,Office Supplies,Art,Crayola Colored Pencils,CR-12820,Home Office,13.12,2.13,5.00,0.20,Profit
2015-04-13,West,California,Los Angeles,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",EB-14110,Consumer,241.57,-15.10,2.00,0.20,Loss
2015-04-13,West,California,Los Angeles,Technology,Phones,Polycom CX600 IP Phone VoIP phone,EB-14110,Consumer,479.92,41.99,2.00,0.20,Profit
